,price,rooms,area,floor,floors_total,adress,subway_station,distance to subway
403,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
404,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
405,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
406,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
407,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
408,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
409,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
410,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
411,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
412,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
413,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
414,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
415,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
416,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
417,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
418,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
419,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
420,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
421,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
422,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
423,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
424,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
425,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
426,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
427,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
428,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
429,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
430,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
431,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
432,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
433,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
434,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
435,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
436,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
437,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
438,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
439,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
440,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
441,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
442,3250000,1,43.0,11,26," Самара, улица Георгия Димитрова, 108 ",Безымянка,5500.0
443,3300000,3,72.0,4,5," улСвободы, 145 ",Кировская,1600.0
444,2230000,1,42.9,9,26," Московское ш., стр.1 ",Московская,400.0
445,2550000,2,50.0,3,3," Самара, Красноглинский район, улица Евгения Золотухина, д.40 ",Московская,400.0
446,3500000,3,69.0,5,5," Самара, Ново-Садовая улица, 333 ",Безымянка,4900.0
447,2899000,1,34.0,11,24," Самара, Ново-Садовая улица, 201 ",Российская,1700.0
448,1590000,1,34.0,3,3," микрорайон Крутые Ключи, Красноглинский район, Самара, бульвар Ивана Финютина, 55, подъезд 2 ",Юнгородок,12600.0
449,3000000,2,53.0,1,6," Самарская область, Самара, Октябрьский район, Ерошевского улица, 17 ",Российская,800.0
450,1850000,1,33.0,5,5, ул.Победа дом.147 ,Алабинская,2600.0
451,3080000,1,44.0,10,24," Самара, Московское шоссе, 29 ",Спортивная,2000.0
452,3850000,1,57.5,11,22," Самара, улица Мичурина, 150 ",Российская,1500.0
453,2781250,2,62.5,6,9," ш.Северное, ЖК «Видный» ",Безымянка,11100.0
454,3895000,3,70.0,5,12," Самара, проспект Кирова, 346 ",Безымянка,5700.0
455,3500000,2,47.0,2,9, улМориса Тореза103 ,Спортивная,500.0
456,3350000,2,54.5,7,10," Самарская область, Самара, Промышленный район, Ново-Вокзальный тупик, 13 ",Безымянка,700.0
457,4100000,2,63.0,7,13," Самарская область, Самара, Октябрьский район, Мичурина улица, 149 ",Российская,400.0
458,3100000,1,54.5,10,24," Самара, Калужская улица ",Российская,1400.0
459,1490000,1,30.0,1,9," жилой район Южный Город— 2, Волжский район, Самарская область, Губернаторская улица, 9 ",Гагаринская,12100.0
460,2600000,1,42.0,12,24," Московское ш./пер. Тупой/пр. К. Маркса, 1 очередь, Секции 5−8 ",Спортивная,2000.0
461,3050000,3,59.0,3,5," Самара, улица Аэропорт 2, 11А ",Юнгородок,7700.0
462,3650000,2,60.0,4,16," Самара, Промышленный район, Кирова проспект, 415а ",Юнгородок,7700.0
463,2200000,1,42.0,7,10," поселок Мехзавод, Самара, 1-й квартал, 39 ",Юнгородок,10600.0
464,1180000,1,21.0,4,9," жилой район Южный Город— 2, Волжский район, Самарская область, улица Кирилла иМефодия, 1, подъезд 5 ",Гагаринская,11700.0
465,6599000,3,92.0,3,23," Самара, Печерская улица, 29 ",Гагаринская,600.0
466,6850000,3,115.0,5,10," улНово-Вокзальная, 164 ",Безымянка,4700.0
467,2450000,1,39.4,23,27, стр.6 ,Безымянка,4700.0
468,5300000,3,101.0,4,10," Московское (23 км) шоссе, п. Мехзавод, 1 квартал, д.35. ",Юнгородок,10800.0
469,15000000,5,173.6,5,6," Самара, Садовая улица, 227 ",Алабинская,1800.0
470,1650000,1,35.0,8,9," Самара, Щигровский переулок, 12 ",Юнгородок,600.0
471,2455000,1,57.0,18,18," Россия, Самарская область, Самара, Аэродромная ул, 98а ",Спортивная,900.0
