url,adress,salary
https://spb.hh.ru/vacancy/30467466,"Площадь Ленина, Санкт-Петербург, улица Михайлова, 21",20
https://spb.hh.ru/vacancy/30138499,"Площадь Ленина, Санкт-Петербург, улица Михайлова, 21",20
https://spb.hh.ru/vacancy/30128226,"Приморская, Санкт-Петербург, 3 линия, метро Приморская",20
https://spb.hh.ru/vacancy/30528931,"Приморская, Санкт-Петербург, Железноводская улица, 68",20
https://spb.hh.ru/vacancy/30669877,"Пролетарская, Санкт-Петербург, проспект Обуховской Обороны, 120",20
https://spb.hh.ru/vacancy/30525699,"Пролетарская, Санкт-Петербург, проспект Обуховской Обороны, 128",20
https://spb.hh.ru/vacancy/30501229,"Пролетарская, Санкт-Петербург, проспект Обуховской Обороны, 128",20
https://spb.hh.ru/vacancy/28739785,"Пролетарская, Санкт-Петербург, улица Бабушкина, 123",20
https://spb.hh.ru/vacancy/29002018,"Проспект Большевиков, Санкт-Петербург, Искровский проспект, 6к1",20
https://spb.hh.ru/vacancy/26553313,"Проспект Большевиков, Санкт-Петербург, проспект Пятилеток, 8к1",20
https://spb.hh.ru/vacancy/29681179,"Проспект Ветеранов, Санкт-Петербург, Дачный проспект, 9к1",20
https://spb.hh.ru/vacancy/30418331,"Проспект Ветеранов, Санкт-Петербург, Петергофское шоссе, 15к2",20
https://spb.hh.ru/vacancy/27425663,"Проспект Просвещения, Санкт-Петербург, Есенина, 19/2",20
https://spb.hh.ru/vacancy/30693488,"Проспект Просвещения, Санкт-Петербург, проспект Культуры, 31А",20
https://spb.hh.ru/vacancy/27250364,"Проспект Просвещения, Санкт-Петербург, проспект Просвещения, 19",20
https://spb.hh.ru/vacancy/30607468,"Проспект Просвещения, Санкт-Петербург, проспект Просвещения, 19",20
https://spb.hh.ru/vacancy/26792815,"Проспект Просвещения, Санкт-Петербург, проспект Просвещения, 37",20
https://spb.hh.ru/vacancy/30156249,"Проспект Просвещения, Санкт-Петербург, улица Демьяна Бедного, 19",20
https://spb.hh.ru/vacancy/30413523,"Санкт-Петербург, Василеостровская, ",20
https://spb.hh.ru/vacancy/28413516,"Санкт-Петербург, Гостиный двор, ",20
https://spb.hh.ru/vacancy/30655158,"Санкт-Петербург, Звёздная, ",20
https://spb.hh.ru/vacancy/30506105,"Санкт-Петербург, Комендантский проспект, ",20
https://spb.hh.ru/vacancy/30307093,"Санкт-Петербург, Ломоносовская, ",20
https://spb.hh.ru/vacancy/30550158,"Санкт-Петербург, Маяковская, ",20
https://spb.hh.ru/vacancy/30063765,"Санкт-Петербург, Международная, ",20
https://spb.hh.ru/vacancy/30296865,"Санкт-Петербург, Международная, ",20
https://spb.hh.ru/vacancy/30552425,"Санкт-Петербург, Парнас, посёлок Парголово, улица Фёдора Абрамова, 8",20
https://spb.hh.ru/vacancy/30367227,"Санкт-Петербург, Площадь Александра Невского 1, ",20
https://spb.hh.ru/vacancy/29124905,"Санкт-Петербург, Площадь Александра Невского 1, ",20
https://spb.hh.ru/vacancy/29472668,"Санкт-Петербург, Площадь Александра Невского 1, ",20
https://spb.hh.ru/vacancy/30728080,"Санкт-Петербург, Площадь Александра Невского 1, ",20
