https://kazan.hh.ru/vacancy/29535507; Яшьлек (Юность), Казань, проспект Ямашева, 36; от 25 000 до 40 000 руб. на руки
https://kazan.hh.ru/vacancy/30563763; Козья слобода, Казань, Чистопольская улица, 69; от 24 000 до 24 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30438085; Яшьлек (Юность), Казань, проспект Ямашева, 49Б;  з/п не указана
https://kazan.hh.ru/vacancy/29031088; Площадь Тукая, Казань, Вахитовский район, Большая Красная улица, 52; от 45 000 руб. на руки
https://kazan.hh.ru/vacancy/24878330; Кремлевская, Казань, Лево-Булачная улица, 24/20; от 15 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30558725; Козья слобода, Казань, улица Блюхера, 6; от 27 000 до 65 000 руб. на руки
https://kazan.hh.ru/vacancy/30581255; Суконная слобода, Казань, Х.Такаташ, 103;  з/п не указана
https://kazan.hh.ru/vacancy/27178318; Кремлевская, Казань, Московская улица, 15; от 30 000 до 85 000 руб. на руки
https://kazan.hh.ru/vacancy/30061151; Площадь Тукая, Казань, улица Парижской Коммуны, 26; от 20 000 до 40 000 руб. на руки
https://kazan.hh.ru/vacancy/30597664; Кремлевская, Казань, улица Ташаяк, 2А; от 100 000 руб. на руки
https://kazan.hh.ru/vacancy/30413107; Площадь Тукая, Казань, улица Пушкина, 46; от 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30296020; Проспект Победы, Казань, 2-я Азинская улица, 7Б;  з/п не указана
https://kazan.hh.ru/vacancy/30551084; Козья слобода, Казань, проспект Ямашева, 92А; от 30 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/29726609; Площадь Тукая, Казань, улица Островского, 84; от 25 000 руб. до вычета НДФЛ
https://kazan.hh.ru/vacancy/30703634; Северный вокзал , Казань, улица Ярослава Гашека, 7; от 50 000 руб. на руки
https://kazan.hh.ru/vacancy/30539251; Горки, Казань, Родины, 20 Б; от 37 000 до 37 000 руб. до вычета НДФЛ
